Hugo_Symbol	expr.mean
CORO2B	0.055567185
ALOX15	0.068551188
CST1	0.082961609
NUPR1	-0.048132845
CCL7	0.484616239
SMCR5	0.052866545
DSC2	0.088716636
RBMS2	-0.007486289
GRIK4	
TRIM65	0.033101463
TMPRSS6	0.152135124
TP53INP2	0.098088208
GLB1L	0.033017055
LOC388284	0.016273894
PUS1	0.051640909
BCL9L	0.021756856
OLFM1	-0.093987216
RET	-0.145577239
MASTL	0.097901556
ALX3	0.131097501
IL1RL1	0.081390753
ZNF765	0.032776548
C14orf138	-0.017056216
SNX10	0.025004442
TAC4	-0.029863803
C1orf64	-0.96666202
POGK	0.0213117
MAPK9	-0.059896252
ZNF366	0.013828762
C8orf79	0.137261249
CLDN7	-0.081400366
OR5AT1	-0.005613346
TRIM37	0.045702925
LRRC25	0.013325868
GRHL2	0.053936563
TEKT3	0.100290219
LASS5	-0.065614569
ABCC4	0.14670687
DLG3	-0.00384575
VGLL1	0.604819676
ZFP36L2	-0.003047521
MFRP	0.020474291
KIAA1799	-0.039253199
FLJ44379	0.294701097
PCNX	-0.013462523
ANXA9	-0.52216362
CYP4V2	-0.132024883
PIK3C2A	0.00507526
SRR	-0.025898537
NOL3	0.058471664
IFITM2	-0.079667276
ARNTL2	0.13636883
ZNF595	-0.041569013
NLRP13	
ASPH	-0.01586723
CPA2	-0.009297989
PVRIG	0.127508239
LEPR	0.142723896
C16orf42	-0.008401888
SH3BGRL	-0.0364383
FAM77D	0.149452651
FNDC7	
C9orf6	-0.041797762
NOTCH2NL	0.030628878
PGBD1	0.00104096
SYNGR2	-0.021136486
PRPF4B	-0.001680519
SLC43A3	0.051137492
NRBP1	0.017617459
SLC25A22	-0.026616088
ILK	-0.026578839
SLC22A8	0.0115086
MRPS7	0.061904479
PITX2	0.023562005
FABP3	0.118605576
OR1L1	-0.002997258
LOC728215	0.259901016
BLID	
KIAA1217	-0.025865026
TFPT	0.032318099
AP4B1	0.016976234
VBP1	0.001671389
OR1K1	0.018531993
MORC3	-0.031947135
BHMT2	0.039792744
C3orf10	-0.022447441
FZD7	0.021371106
WFDC10A	
PMS2CL	0.004462523
CCDC32	-0.028647782
FA2H	0.065099634
ALG13	0.020207495
TTLL7	0.044896974
SPOCK3	0.045362581
SLC13A2	0.044319927
AIM1	-0.083449269
GPRC6A	
EGR2	0.048481261
MED11	0.041720293
WWC1	-0.067120658
SH3GL3	0.368544484
RIF1	0.027338618
PRLH	0.003101463
VLDLR	-0.00671298
DBT	0.011425499
C21orf63	-0.108216484
CGGBP1	-0.043324497
KRTAP12-2	
TADA3L	0.047483547
ZBTB16	-0.039733698
PDGFB	0.026772395
RFX1	-0.000329068
UQCRB	0.058856307
LOC133874	0.249368373
HPS3	0.269836837
LGALS3BP	-0.071034592
DKFZP564O0823	0.072935249
MRFAP1L1	-0.072673446
HOXA10	0.162160985
NGB	0.031411335
KIF21A	-0.000454057
IFLTD1	
LZTS1	-0.052151965
ARHGEF3	-0.00952925
RHBDL3	0.287190128
CSNK1G2	-0.008009122
ChGn	0.08292658
KIAA1244	-0.134843949
GABRB2	0.020482633
MGC72080	0.088214808
CD27	-0.125457952
EGLN1	0.070215782
PEX13	0.034324497
RWDD3	-0.013765082
RNF12	0.016521936
GRIN2B	
ADAMTS14	-0.003004002
DYDC2	0.177796722
ATP6AP1	0.009310603
NR1H2	0.021339419
PDK2	-0.038386654
C3orf17	0.017025898
SLC38A2	0.016609144
SLC25A29	-0.033342748
C15orf29	-0.028325444
ADAM9	0.068724711
TMUB2	0.017408135
GPR176	0.008255941
AGK	0.039225453
MCCD1	0.486247258
NDUFA4	0.017860146
TMEM146	0.11711883
DUSP1	0.038162249
UNQ6975	
EMX2OS	-0.155795552
INSM2	0.021151433
LUZP4	-0.017262801
SETD6	0.010997715
P2RY2	-0.193425197
SLC45A2	0.003550274
RABGAP1	-0.013519005
UBXD5	0.058362464
GPRC5A	-0.205672029
PAK3	0.314258857
LOC63920	-0.022804845
TGFBR1	-0.002927442
KRTAP6-3	0.178980347
SFMBT2	-0.029069473
CDC42	0.013828947
C11orf35	-0.02435192
TTLL2	0.007123729
UACA	-0.041098179
CD97	0.0310404
SETD5	0.002803278
NINJ2	-0.073304388
PTER	-0.069616686
POMGNT1	-0.007922761
KRTAP4-2	-0.037496344
ECGF1	-0.040904512
HRB	0.073698002
ATP1B2	0.048035139
LOC400506	-0.007706124
COL4A3BP	-0.049781536
C6orf97	-0.366863042
GRHPR	-0.035223949
TAS2R1	
SEMA7A	0.005620355
EDF1	-0.020976691
ODF2L	0.017098486
PCID2	0.042297852
GTF2H4	0.029285803
ZCCHC3	0.006441466
CGB2	0.0279406
NEUROD1	0.030363174
C20orf75	
RP5-1054A22.3	0.014347782
ZNF134	-0.015758662
MGC119295	0.026384461
ZSWIM6	0.018607731
SMEK1	-0.002871731
PCGF2	0.03694904
C1orf102	-0.06145841
CYP2A13	0.442453382
KCNH6	0.090896587
MDM1	-0.000301097
ALDH7A1	0.003180384
C9orf75	-0.06734415
VDAC3	0.087999314
OR51T1	-0.025803473
EIF3F	-0.00779234
KCNJ10	0.070851016
LENG8	0.018059415
EDEM2	0.040038709
CCNJL	0.085612731
DHX37	0.032239488
CRYGN	0.034158135
AATF	0.054671618
ZNF630	-0.033433044
E2F5	0.052845521
WFDC13	0.05966864
FTSJ3	0.077449731
C4orf33	-0.050037477
LHFPL4	0.1545716
C19orf56	-0.008660267
SMAD4	-0.022588338
AFM	-0.001255031
G0S2	0.304197441
FCHSD2	0.026360369
RRP1B	0.101600303
EEF1B2	0.038027172
STAT6	-0.124085612
ZNF195	-0.015637112
GNL1	0.0068126
ZNRF2	-0.002538704
PER3	-0.039438823
ASB16	0.036068556
C10orf10	0.04210647
ADCY8	0.092197623
C9orf58	0.055425945
ARMC10	-0.004018282
PSG1	-0.014586837
DHX34	-0.013985832
VARS2	0.010033364
NFIC	-0.004236289
ITPR2	-0.001735375
AGXT2	0.085717433
OR6K3	0.012261426
H2AFZ	0.022417097
MLLT3	-0.050982514
COX4I2	0.038502742
CCNT2	0.000333475
PLK4	0.011496344
NUMBL	0.057959463
MED16	-0.008320841
PLEKHQ1	0.023122486
GOSR1	0.016781916
BTG4	0.038903567
RPL30	0.028761413
IGSF5	0.106750459
IGFL2	0.006155411
ELMOD2	-0.014790676
SHC3	0.14504851
HAVCR1	
DYNC2H1	-0.030497344
RNF5	0.006898704
C2orf7	-0.001125229
NLF1	0.041379342
KLHL25	0.043629799
LRP10	-0.038413771
KRI1	0.004496801
PUS7L	0.031349982
MGMT	-0.089293419
HOXD1	0.046205537
CSH1	0.025390514
ATG16L2	0.000103291
FLJ44635	-0.011106947
CHODL	0.454388329
EXOSC8	-0.014661792
SLC28A1	0.033856031
MYO7B	-0.029163402
SEH1L	0.041659598
MTNR1A	-0.013597642
TSPAN5	0.087219989
CDC45L	-0.06890034
AMIGO1	
ATAD3A	0.137433729
OSGIN2	0.074463431
PDIK1L	-0.035455801
DARC	0.092537945
PIPSL	0.032783364
SHMT1	0.017287477
CRISP3	
POPDC2	0.002399896
ZRANB2	-0.00022394
FBXL8	-0.061457495
TRIP13	-0.054065665
EIF5AL1	0.010647166
POU5F1P3	0.06639242
IL6	0.284797665
CXorf38	0.023218766
FBXL2	-0.032773338
BRD1	0.005443784
STATH	0.029199426
FBXO44	-0.008191038
MCCC2	-0.023659049
CDC2	-0.033217042
C5orf23	0.065203382
IVD	-0.080200548
C10orf122	-0.072401128
MSL3L1	0.070282815
MVP	-0.099845064
EPOR	0.007569104
ZMYM1	0.012126759
BCL7C	-0.009801024
PSTPIP2	0.008564351
LYPD1	0.020576097
OR8G5	
ZP3	-0.022350013
BCAS4	-0.10456932
EDG6	-0.004177026
ISY1	0.007380256
PRAMEF2	-0.036530622
CUL1	0.013445155
RNF213	0.049779525
CCRK	-0.044608775
DHX9	-0.001383684
C13orf29	0.187327697
NCKAP1	0.038718784
MRPL43	-0.010100929
XPR1	0.045071755
PKN2	-0.045676234
PODNL1	-0.082465265
ZNF333	0.018068424
DALRD3	-0.115213437
OPN1SW	0.010775137
BTBD6	0.000960238
C11orf82	0.02079159
OR5P3	
DUSP11	0.008795704
L1CAM	0.079407389
NEK11	-0.07724102
OR7E91P	0.104153565
CNTN3	0.088724569
CREB3L2	0.061093236
ZBTB37	-0.001370201
KIAA1324L	-0.200150366
NDUFB10	0.016778183
NUDT2	-0.025405393
GTPBP8	0.028755484
PRKAA2	-0.0327356
PRDM8	0.007992687
MGC16075	0.146561355
KRT14	0.128920227
PP8961	0.031714731
MRPL18	0.02722989
ABCG2	0.068501828
PACRG	0.120095064
BBS2	0.036758684
KREMEN2	0.02873766
FBXO21	-0.034455667
HNRPUL1	0.022602229
GRB10	-0.005384826
CLSTN1	0.042293941
LMAN2	0.029180724
C17orf61	0.011118373
INSIG2	0.002101463
PCDHB7	0.110906698
STXBP2	0.009233547
CMAH	-0.005296388
SEMA5B	0.108388026
ZNF155	-0.017332194
COQ6	-0.015740686
PRPF4	0.008215265
TSPAN15	-0.116031261
VN1R5	-0.003841102
LATS2	-0.031435558
SELK	0.014664534
PGK2	0.051660115
MS4A1	0.357529625
TYW3	-0.021622669
KRTAP5-1	0.003159049
RCCD1	0.044890921
BTN1A1	0.001534581
DDX28	0.063229433
TMEM65	0.0500617
LOC92345	0.022989488
TTC31	0.024964808
WDR46	0.002069654
CHP2	0.215358457
LSP1	-0.016019881
ZNF542	-0.131485375
EXOSC1	0.023648537
ARHGAP18	0.008568545
LRRTM4	-0.028176724
MAOB	-0.262354671
CACNB4	0.165307437
MGC33846	0.066021709
RANBP3L	0.179274846
ATP5L	-0.003183044
ONECUT1	0.055539305
NUDT9	0.009475777
TMEM149	-0.010773309
STX17	0.048050731
IGSF10	0.209368982
TMPRSS9	0.025518282
BMPR2	-0.015176428
ALLC	-0.014841565
KLF7	-0.061629113
GCC1	-0.036679159
TIMM9	0.010372029
CDO1	0.157643799
MGC10701	0.023323272
IFI6	0.087691044
FRMD8	0.017010055
MGAT2	0.026730804
WBP5	-0.173032576
CNIH2	0.006499848
KIAA0907	0.011328154
KCNH8	0.2731883
CTSG	0.292130713
GRIK1	0.397395086
CUL5	0.027088208
FRMD1	0.019635283
OR9A4	
SYT6	0.054440846
FOXD4L2	-0.046820841
OPN5	
TAF13	0.057092322
LYG2	0.039175197
GGNBP1	-0.017360146
C11orf40	-0.012187386
OTX2	-0.039090494
REG4	0.020789676
EIF5	-0.015236013
PALB2	0.010535192
SEPSECS	-0.041920963
TRIM49	0.108160878
POLR2K	0.063291408
GPR42	-0.008869287
C8B	0.031495581
SASS6	0.045370201
PREB	0.005022212
OR3A3	-0.002271481
TUBA8	0.027446428
IGLV2-14	0.222504878
STIL	0.036010512
ANKFN1	0.120276768
NME7	-0.037872029
HOXC12	0.705914687
UBE2C	-0.067665839
FHOD1	0.018274223
CDK2AP1	0.125195229
OR6K2	0.017803931
DHPS	0.006156307
RPL5	0.041481803
TRGV5	0.01176691
LOC541472	0.046756084
HCCS	0.006430647
DENND1B	0.102059415
LHX3	
OR5D16	0.00152468
CXorf57	0.115606883
IRF2BP1	-0.011854205
NDST2	-0.005607327
LCE3D	-0.002111517
BOLL	0.011237989
SYT3	0.093143053
PIH1D2	0.067914077
C20orf7	0.026779698
IL1R2	0.150511373
SLAMF9	0.005158135
PPME1	0.019048446
PIK3CA	0.02744287
TRAPPC1	0.035325411
COLEC10	-0.052838969
SLC9A6	0.017863468
PDDC1	0.022973801
CCDC53	-0.014513254
GK3P	0.011755027
DAZL	0.057335468
BRI3	0.036229433
SDK1	-0.008768185
CYP2C18	0.044607707
IFI44L	0.114500229
RPL3L	0.040684644
FUT9	0.503304766
KIFC2	0.01938249
PMP2	0.004348867
SLC4A9	0.049101463
PLAG1	0.140004212
MYCBP2	-0.001038711
OR4E2	-0.031180073
CCDC65	0.210695612
C16orf82	-0.004307112
ENTPD4	0.043121867
BRP44L	0.014884826
PMP22CD	0.00344683
TMCO4	-0.007245556
KCNN1	-0.003148055
WDR35	-0.023718921
CCDC80	-0.123085466
C3orf31	0.006986289
SLC7A9	0.03927087
TMEM190	0.512353596
DBC1	0.122198656
FADS3	0.042978671
PDZD8	0.056346433
GRM5	-0.002941128
AZGP1	-0.237547958
PEX3	-0.001755941
MED1	0.143264563
ATG4C	0.017694408
HNRPH3	0.006781764
FAM109B	-0.016678245
C4orf17	-0.047753199
CA10	0.183071294
OPRD1	0.001707495
CCL16	0.005780165
SACM1L	-0.020593236
CST6	-0.265156764
CD63	-0.025691362
LGI1	0.310831503
ZNF784	-0.043302559
CRYBB1	-0.018719378
CX3CL1	0.073828336
TOP2A	-0.055795704
GYPB	-0.006529214
GADD45GIP1	0.045569927
FEN1	0.011038848
IGF1R	-0.165160921
WDR72	0.3112584
PURG	-0.029800552
DEFB126	0.133216481
PKD1L1	0.053092931
CAV1	0.161878976
GNPDA2	-0.072406581
DGAT2	-0.02053702
NLGN1	0.286872336
STRBP	-0.02569904
HPRT1	0.029105137
FANCI	0.017280622
PSMA7	0.08258194
DBF4B	0.007746055
TTF1	0.000633912
RAD54L	-0.004046618
ELOF1	0.00647532
PLAGL2	0.045987073
ZNF256	0.013156307
HMGCL	-0.068933272
MSI2	0.024250457
RPESP	0.041083951
C11orf60	-0.042301494
ABCD1	0.047952468
ACAA1	-0.00607075
SPARCL1	-0.030026029
IL6ST	-0.13792011
ZNF319	-0.006226843
TMEM109	-0.026413894
FAM90A1	0.175394274
IL22RA1	0.052904022
ATP4B	-0.019551188
TEC	-0.000531135
C7orf30	0.029785649
TXNDC2	0.008979823
ABCB4	-0.042515236
KIAA1191	-0.0260016
C9orf38	-0.011176417
SFTPB	0.03645155
FRK	0.013281536
TBX19	0.132689519
CHD4	-0.019693327
C6orf26	0.006797378
MOSC2	-0.211787477
IKBKE	0.008691499
HIF1A	-0.067489411
LOC595101	0.007691956
RELA	-0.001758931
TMEM16B	0.207951543
ABHD12B	0.562532909
TSEN34	0.060371115
KIF18A	-0.004863346
TXNDC9	-0.036514316
SPATA2L	0.043536563
SEMA4G	0.08786106
C21orf91	0.088534506
MATN1	-0.01
KCNIP4	0.006710974
TUSC1	-0.037613117
OR4C15	0.005018274
ARMCX6	-0.04070506
WBSCR27	0.071903718
OR52I2	
KIAA1604	0.03920064
DYNC1I1	0.190553865
PPP4C	-0.005629799
SLC47A2	0.075873914
TREH	0.011480707
CD48	-0.037161501
ST14	-0.037332998
PKN1	0.042645338
SPON2	-0.12325655
XBP1	-0.378812453
SFRS12	0.013174601
EFCAB6	-0.157177484
SELT	-0.020676874
SLC39A2	0.171
ERF	0.033580442
ARL3	0.00261426
SURF6	0.041007678
MLLT10	0.01583236
FLJ11171	0.013287516
TDGF1	0.032053804
ERCC6	0.084468007
EIF2AK4	-0.035570155
BAZ1A	0.003408823
LRRN3	0.160075494
TMC3	
EFTUD1	-0.003926874
PTPRO	-0.008535212
CLEC12A	0.110455892
ACBD4	0.034295475
ZDHHC14	0.074462229
OTUD7B	0.012563757
ACTB	-0.025406779
MSRA	-0.006105347
LCE5A	-0.143110603
IFI35	-0.01240326
BSCL2	-0.003910419
ANKRD12	-0.009397636
CFHR2	0.037712673
RGAG1	0.133043009
HSFY1	
SLC30A5	-0.020655951
IMPG1	
GPR109A	0.030635283
ZNF185	-0.012987203
IYD	0.402263101
NPCDR1	0.131659049
HMGCLL1	0.314383757
NEUROG1	0.033515035
UBQLN1	0.020460112
LIN37	0.029380256
SOCS2	0.128180073
DSCR4	0.042770033
XKR6	0.181223645
GPR142	0.040293419
KRTAP13-3	
CCDC15	0.00717647
MOS	0.015925046
CD1E	0.170287934
OFCC1	0.078292229
FAM83D	-0.071293419
SRFBP1	-0.025966941
C9orf96	0.041537477
DHDH	0.14079738
CCDC90A	0.018978976
RABL3	0.021838214
CD320	0.038030475
ANGEL2	0.011858618
MRPL21	0.092565051
SMG6	-0.004738278
INSR	0.020630879
FLJ14816	-0.039769653
GLRB	0.064727779
C9orf89	-0.073498629
CIZ1	-0.007462294
URG4	-0.009414682
LRDD	0.02757891
CBY1	-0.03828909
NFX1	-0.003929616
MTERFD2	-0.043405082
C19orf23	0.09452011
PGC	0.110861517
IER3IP1	-0.025299452
RASAL2	0.009497252
C1orf89	0.002608623
SYNJ1	0.016867616
NFKBIE	0.023478976
FLJ40125	0.095988002
TCEB2	0.024483729
NOG	0.048578611
POLR2J2	0.023211759
HLA-B	0.001624771
PCDHA1	-0.141560329
PPP2R2B	0.116840645
ARHGEF17	0.00188198
TCF7L2	-0.08022304
CHD5	0.071234501
ZNF431	0.003401225
TBC1D25	-0.015496801
ZNF800	-0.077432358
SCUBE2	-0.626092888
MYCBP	-0.023548135
GPX5	0.001558501
C6orf129	0.002609709
QSER1	0.084035499
ULK2	0.001916362
PIGO	-0.016088051
NRCAM	0.328617079
SLC35E3	0.059007998
CSRP2	0.065187843
HYPE	-0.009840037
MAPK15	0.035717547
MGC14327	0.006525137
TIMM13	0.013690848
ZNF462	0.074840951
GBA3	0.374853596
TEX13A	-0.001095978
MCM6	0.018325
MTRF1	-0.000222035
ABCA7	0.041420475
EIF4A2	-0.00245841
ZC3H10	-0.014002397
RPGR	-0.003469241
C20orf94	0.020508227
RP1L1	-0.007507921
GPR125	-0.011106837
USP22	0.055100987
OR1L4	0.006919711
MLZE	0.357877208
FLJ32065	0.066701554
PTCD1	0.00588574
CRTAC1	0.278487925
BXDC2	0.048043419
C18orf1	-0.0095853
FAM107A	0.304732128
P18SRP	-0.025462786
CAMKK2	-0.011303784
KIAA0649	0.002171389
NES	0.149597793
HS6ST3	-0.124484197
PON2	-0.067079525
TCP11L2	-0.009582724
CLEC4A	0.017655393
PRR12	0.007227605
MLXIPL	0.093210238
C2orf50	
ZNF28	-0.021277879
ENC1	-0.030338826
MAP2K1	-0.020137569
FKSG2	0.031997106
KIAA0430	0.002897166
PTP4A1	0.04719292
GPR156	-0.00350457
GTF3C6	0.054804388
UBR2	0.004606581
LOC388272	-8.78E-05
MAK	0.256458943
ACOT4	-0.202506399
STC2	0.232083775
PIGW	0.060030622
SAE1	0.015422989
COL6A1	-0.055089567
OAZ1	-0.017344294
STMN4	0.165805898
EDG3	0.064813581
SGCE	-0.046325406
IL11	0.037857967
PRSS8	-0.062493601
YIPF5	-0.067268413
WNT4	-0.00213894
CSN2	0.051469386
TCF7	0.061074726
TDO2	-0.164974863
SAMD9	0.088055499
S100A7A	
MMRN1	0.296333803
GKAP1	-0.011580439
AKR1C3	0.192453644
RNF19A	0.05904319
GMDS	0.048260512
YKT6	0.033227834
SPARC	-0.091951737
C12orf31	0.061769653
UBE2V2	0.045836016
FBXL18	0.025861973
KIAA0460	0.070618373
ADAM22	0.013284388
SERPINC1	0.089941956
KCTD21	0.080205059
MYOHD1	0.068234004
ZNF37A	0.034466238
GTF3C1	-0.004848563
CTSZ	0.046870201
PRNPIP	0.073788163
DRD1IP	0.12542398
NR1I2	0.051371812
ZNF266	0.012509324
SPAG4L	-0.010700183
COX4NB	0.065052102
SAPS1	0.211592269
APOA1	0.001795247
TATDN1	0.045512179
C10orf82	0.093428247
KPNB1	-0.035496801
FOXO3	-0.023544691
CRYBB2	0.149071298
ZBTB5	0.033325455
SLC25A38	-0.029916362
DCTN2	-0.009819291
IFT20	0.039654022
CTHRC1	-0.23547989
C1orf31	-0.014132313
UHRF1	-0.058097457
GPC6	0.035894424
C10orf54	0.028570384
MCF2L2	-0.006314406
WNT9B	0.003646978
OLA1	0.018483351
FAM120B	-0.028148537
TTLL10	
CYorf15A	0.100919408
RELN	0.031174307
SCN2B	0.199938075
MFHAS1	0.035272852
NKX3-2	0.062045861
RASGRF2	0.068654479
SSBP1	0.015890293
LOC389118	0.008535649
HS3ST4	0.183475967
SUPT7L	-0.005698322
FLJ32658	0.228324346
IGFBPL1	0.092471664
KIAA1641	0.010578631
SHKBP1	0.004732793
CSF1R	0.008769653
MYL2	0.034306216
HIST1H4C	-0.032620669
TOMM7	0.018657221
ADAMTSL3	-0.036736649
TNFSF14	-0.00691819
PRRT2	0.024400823
VTA1	0.028692903
AOAH	-0.046102519
CRISPLD2	-0.047636433
PNN	0.001264799
TA-NFKBH	0.013712066
ESPN	-0.005944698
RBM43	-0.044770567
KIAA1267	-0.012136883
DDX3X	0.009530995
KIAA1576	0.11239549
PLXDC1	-0.05931902
FLJ25801	0.080873097
HNRNPL	-0.023824954
RUNDC3A	0.16220179
CASP12	0.107228519
SH2D5	0.032013439
RPL26L1	0.014201097
OR51A7	-0.03010634
HDC	0.057863803
C2orf16	-0.019441402
SYTL3	-0.06760809
GOLGA4	-0.01984545
NOTCH1	0.068108461
ATPAF2	0.003572669
ECD	0.009403108
SSX5	0.107778338
OCA2	0.508482782
PNPO	0.00893813
DAPK1	0.041700168
PINX1	0.013036556
SELENBP1	-0.112171389
NEK3	-0.020571761
TMED4	-0.000916945
SSTR4	-0.019755027
FOSL1	0.082631464
CD40LG	0.131205667
CES1	0.218353488
DCI	0.026931753
B3GAT3	0.007591998
STK17B	0.006566728
CNTN6	0.147802104
CYP3A4	0.151676261
MBOAT2	-0.016866823
PISD	0.09970668
USP1	0.084550731
PYDC1	0.062013419
CENPM	-0.042468236
SAR1B	0.003919104
TTC7B	-0.013510883
DP58	
GPC1	-0.074795247
RBL1	0.093772622
TMEM137	-0.009102998
TOB1	0.009930514
TCEAL1	0.020732771
CENPF	-0.077298658
C6	0.316814698
PRSS1	0.197396709
PPIL6	-0.02247141
C6orf124	0.07100457
ODZ4	-0.040767711
SNCB	0.020025594
NDUFB9	0.135421161
CNOT6L	0.01684398
S100A9	0.350668801
TRIM50	-0.049968921
KCTD1	-0.064646801
WDR63	0.190507007
SPEF2	-0.016174196
RNGTT	0.009585239
CXorf22	
KCNK16	-0.000748932
CEP250	0.007306444
ATPBD1B	0.00027925
KCNJ2	-0.00714351
MT1B	0.012826325
ZNF684	-0.02736106
SLC4A1	0.018624161
PDHA1	0.064229433
ZNF492	0.0395096
TKT	0.072436929
BYSL	0.051553016
RNF38	0.019589481
AHDC1	-0.023175503
KLHL2	0.01346458
CMTM8	-0.114049817
DMP1	0.027180987
HERPUD2	-0.001886883
CRTAM	0.057470739
ZNF572	-0.07528245
TMEM16J	0.006896709
HSD17B2	0.377237355
UBE2G1	0.004424817
AHSA2	0.017420475
PELI2	-0.001552102
TPX2	-0.08453702
ATP9B	-0.019783013
DAZAP1	-0.009046812
HMGCS2	0.270881782
C17orf38	0.03282008
B9D1	0.009696755
NKX2-5	0.325303488
KIAA1276	0.175242843
LILRB2	-0.022414991
CSTF1	0.059413179
BTN2A1	-0.007563366
C15orf48	-0.028202468
IGF2BP3	0.205025746
FAM113B	0.060789717
HRG	-0.011065082
ZNF131	0.01361883
USP47	-0.06148685
CCDC88B	0.008475548
HCN1	0.05385728
HTN1	0.094972444
SYCP3	-0.023425658
C13orf23	0.04280841
PAPOLA	-0.008017536
AATK	0.060901786
MSH3	-0.013189826
NDUFAB1	0.019601005
ITLN2	0.127265446
BAK1	0.022362272
MRPL45	-0.00339243
MTNR1B	-0.004950686
LOC645843	
SPECC1L	0.004659049
PGCP	-0.028611974
SPN	0.044578479
GPR143	-0.106172468
ZNF576	-0.026964033
TMEM39A	0.038356124
ATP5D	0.034904934
MAGEB3	
RPS5	0.017780912
ANP32E	0.115176428
MTMR1	0.029342779
YEATS4	0.07238574
SYNGAP1	-0.016603746
PCOLCE	-0.073894589
MNS1	-0.084307587
PCYT2	0.056939393
ZNF182	-0.032292505
LAX1	0.18385402
SPPL2B	-0.02793766
ELOVL5	-0.038214991
PCDHAC1	
B4GALNT1	0.193743898
BLOC1S2	-0.043058958
ZNF673	0.012975503
ARHGAP21	0.084578314
IRX5	-0.081938528
LRFN5	0.10128757
FAM7A1	0.030679464
RAB19	
GINS1	-0.019109384
ITM2B	-0.041505302
PAPSS2	0.065156618
OR5BF1	0.022085923
ACSL3	0.036669104
KIAA1919	0.040682658
GLT8D2	-0.242369744
UTRN	-0.019124218
CNN1	-0.010460695
HISPPD2A	0.005493605
SDAD1	0.043349634
SIGLEC9	0.055341863
RPL35	0.0133523
C22orf26	-0.022497258
IMPDH2	0.011349177
WDR69	-0.002249545
SEC14L5	0.121214985
CLTA	0.008071755
RP11-529I10.4	-0.029036411
GPR37L1	0.02927768
OGDH	0.015391697
ASB13	0.022422594
ZFP14	0.012965265
ZCRB1	0.017406775
HSPA1L	-0.012026965
RHOC	-0.032879113
LOC554175	0.037785192
PPP3CA	0.021831079
SLC1A7	0.094570861
ZNF529	0.002476424
RBED1	0.004259141
DDB2	-0.009865174
FLJ11286	0.037266927
SPATA1	0.031607861
MKNK1	-0.014564601
DYSF	0.010104801
ALKBH2	0.033648537
NKD1	0.026714947
C1orf174	-0.008693784
PLEKHO1	0.032095967
ASB10	0.015323431
RING1	-0.01389823
NPC2	-0.07526074
AVPR1B	-0.015754113
YTHDF1	0.058339285
LMAN1L	0.017646252
GSG2	-0.006302559
CEP170	0.065643146
RPS4Y2	0.103277422
MSH6	0.099797989
HECTD2	0.014231572
ZNF556	0.418823874
PLEKHC1	-0.002104388
AIRE	0.024161477
BCL2L10	0.171613497
LMOD3	0.079971086
ZBTB8	-0.020102031
FOXA2	0.081726333
SLCO2A1	-0.081788163
C3orf46	
PRDM16	0.119949751
TMEM98	-0.158534735
FRMD5	0.102478976
PDE6C	
C1orf216	-0.007095987
EP400	0.017000898
PTK2	0.075014841
RNF217	-0.013647166
NDUFA8	0.001916819
ZFAT1	0.042527422
LAMP3	0.094947899
GLTSCR2	0.018460238
NPW	0.433121572
LLGL2	0.010867093
PPM1K	0.067235722
C20orf177	0.017176417
KIR2DL4	0.097026587
NFKB2	0.062234004
C21orf122	0.03872504
HESX1	0.031738574
GPR114	0.091007793
SLC25A35	0.060030488
ORAI3	-0.033800883
FAM76B	0.021084095
TMEM99	-0.050062523
TRIM29	0.122461954
CDS1	-0.067696527
RHEB	0.048216088
C4orf27	-0.001395122
RAB3A	0.064488574
OTUD6B	0.067613194
GPD1	0.365041362
CDH15	0.134327044
NPM1	0.024275183
TMEM117	-0.044007313
PRPS2	0.004925662
GCK	-0.012334552
ADRA2A	-0.23011306
TSPYL4	-0.028613951
TASP1	0.001341713
WDR19	-0.065208927
C10orf38	0.285467093
PDE4C	0.001290077
FYB	0.079710113
C1orf55	-0.02421
PPFIA3	0.035796618
RAD18	0.036704753
C12orf44	-0.021111459
CRYBA4	-0.001330896
HVCN1	0.009722121
TAF10	-0.012870516
C16orf48	0.004487232
DEPDC5	0.014742554
LTBP1	-0.071575868
MAPRE1	0.02728245
FGF8	-0.015505484
C3orf52	-0.018514984
SENP7	-0.030180318
LRRK2	-0.001695155
RUNDC2A	0.007811408
KIAA0355	-0.006400355
CPEB1	0.136486289
PPEF2	
ABI2	0.002217545
KIAA0317	-0.001877057
ATF1	-0.003559093
DYNC1H1	0.021056444
DIP	0.056944698
TMEM33	-0.009111541
POLDIP3	0.013136654
C7orf24	0.062299817
GPR171	0.03066819
CDC6	0.039087762
PLD1	0.045872658
ITFG2	0.008628702
NDUFC1	-0.04964351
NBR1	-0.077747258
PKHD1	0.130944108
HPS4	-0.001344424
MAFA	-0.009597806
ULBP3	0.041701402
DIRC1	0.004274223
IMMT	-0.001694208
C22orf13	0.047994364
CEL	0.029739945
MARK3	0.01461883
ADAMTS2	-0.033291647
ARPC3	-0.022223022
TMEM10	0.020213832
NPHS1	0.205840647
BRD8	-0.021766024
WDR12	0.078691956
IDI2	0.019285702
HOXD13	0.005538391
OR8G2	0.037372644
SLAIN1	0.137424132
GABRQ	-0.018378883
NR2C2	0.056077239
NKTR	0.001152651
TLE2	-0.065882998
KIAA0892	0.002377207
AURKA	0.023344197
